[run number];team_size;game_size;knowledge_sharing;[step];team_score;gain_score;synergy_score;agent_names;reached_consensus?;[agreeableness] of turtles;[talkativeness] of turtles;[neuroticism] of turtles;[critical_thinking] of turtles;[knowledge] of turtles
1109;4;8;0.5;20;0.5;0.7144999999999999;0.643;[crit_agent agree_agent know_agent neuro_agent e f g h i j];true;[1 1 2.46 1];[1 1 1 1];[1 2.92 1 1];[0 0 0 0.98];[0.51 0.2 0.2 0.2]
1110;4;8;0.5;16;0;0;0;[crit_agent know_agent neuro_agent know_agent e f g h i j];false;[1 1 1 1];[1 1 1 1];[1 1 1 2.22];[0 0.27 0 0];[0.54 0.2 0.53 0.2]
1111;4;8;0.5;27;0.143;0.3215;0.143;[know_agent agree_agent crit_agent agree_agent e f g h i j];true;[2.42 1 1 5.56];[1 1 1 1];[1 1 1 1];[0 0.79 0 0];[0.2 0.2 0.63 0.2]
1112;4;8;0.5;16;0.286;0.5894999999999999;0.357;[talk_agent talk_agent crit_agent crit_agent e f g h i j];true;[1 1 1 1];[2.53 5.71 1 1];[1 1 1 1];[0 0 0.41 0.58];[0.2 0.2 0.2 0.2]
1113;4;8;0.5;16;0.286;0.143;-0.07100000000000001;[agree_agent know_agent know_agent know_agent e f g h i j];true;[1 1 1 5.23];[1 1 1 1];[1 1 1 1];[0 0 0 0];[0.96 0.9 0.55 0.2]
1114;4;8;0.5;10;-0.286;-0.21449999999999997;-0.5;[neuro_agent talk_agent agree_agent know_agent e f g h i j];true;[1 4.22 1 1];[1 1 1 5.07];[1 1 4.06 1];[0 0 0 0];[0.6 0.2 0.2 0.2]
1115;4;8;0.5;16;-0.429;-0.21475;-0.5;[know_agent talk_agent talk_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 3.79 5.58];[1 2.15 1 1];[0 0 0 0];[0.6 0.2 0.2 0.2]
1116;4;8;0.5;23;0.357;0.5177499999999999;0;[talk_agent neuro_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 3.31 1];[3.95 4.9 1 1];[0 0 0 0];[0.2 0.2 0.2 0.83]
1117;4;8;0.5;22;-0.071;-0.1425;-0.357;[know_agent know_agent know_agent talk_agent e f g h i j];true;[1 1 1 1];[2.31 1 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.58 0.75 0.75]
1118;4;8;0.5;11;0;0.07150000000000001;-0.071;[know_agent neuro_agent know_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 1 3.17];[0.41 0 0 0];[0.2 0.55 0.52 0.2]
1119;4;8;0.5;12;0.5;0.66075;0.21400000000000002;[agree_agent crit_agent talk_agent know_agent e f g h i j];true;[1 1 1 2.11];[1 3.72 1 1];[1 1 1 1];[1.01 0 0 0];[0.2 0.2 0.71 0.2]
1120;4;8;0.5;15;-0.071;0.25025;0;[agree_agent neuro_agent crit_agent talk_agent e f g h i j];true;[2.69 1 1 1];[1 2.29 1 1];[1 1 2.31 1];[0 0 0 0.27];[0.2 0.2 0.2 0.2]
1121;4;8;0.5;22;-0.143;0.017750000000000016;-0.21399999999999997;[talk_agent know_agent neuro_agent crit_agent e f g h i j];true;[1 1 1 1];[1 2.87 1 1];[1 1 3.62 1];[0 0 0 0.39];[0.53 0.2 0.2 0.2]
1122;4;8;0.5;14;0.429;0.58975;0.28600000000000003;[talk_agent talk_agent crit_agent know_agent e f g h i j];true;[1 1 1 1];[2.31 2.42 1 1];[1 1 1 1];[0 0 0.98 0];[0.2 0.2 0.2 0.7]
1123;4;8;0.5;18;-0.143;0.10724999999999998;0;[crit_agent agree_agent talk_agent talk_agent e f g h i j];true;[1 1 3.59 1];[2.6 1 1 4.34];[1 1 1 1];[0 0.41 0 0];[0.2 0.2 0.2 0.2]
1124;4;8;0.5;33;-0.214;-0.089;-0.357;[know_agent neuro_agent know_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 2.35 1 3.65];[0 0 0 0];[0.76 0.2 0.56 0.2]
1125;4;8;0.5;16;0.286;0.304;0.143;[talk_agent know_agent know_agent crit_agent e f g h i j];true;[1 1 1 1];[1 2.92 1 1];[1 1 1 1];[0 0 0 0.35];[0.82 0.2 0.61 0.2]
1126;4;8;0.5;25;0.643;0.911;0.786;[crit_agent agree_agent agree_agent neuro_agent e f g h i j];true;[1 1 3.63 3.77];[1 1 1 1];[1 3.54 1 1];[0.59 0 0 0];[0.2 0.2 0.2 0.2]
1127;4;8;0.5;25;0.286;0.08949999999999997;-0.14300000000000002;[know_agent know_agent crit_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 1 1];[0 0 0 0.55];[0.86 0.93 0.67 0.2]
1128;4;8;0.5;19;0.143;0.41074999999999995;0.21399999999999997;[talk_agent crit_agent neuro_agent crit_agent e f g h i j];true;[1 1 1 1];[2.02 1 1 1];[1 4.01 1 1];[0 0 0.57 0.31];[0.2 0.2 0.2 0.2]
1129;4;8;0.5;32;0.071;0.12425;-0.21499999999999997;[crit_agent know_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 1 2.65];[0 0 0.3 0];[0.82 0.55 0.2 0.2]
1130;4;8;0.5;14;0.5;0.5;-0.28600000000000003;[know_agent crit_agent neuro_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 2.49 3.33];[1.01 0 0 0];[0.2 0.97 0.2 0.2]
1131;4;8;0.5;22;0.357;0.60725;0.5;[neuro_agent neuro_agent agree_agent crit_agent e f g h i j];true;[1 3.33 1 1];[1 1 1 1];[1 1 4.01 2.43];[0.43 0 0 0];[0.2 0.2 0.2 0.2]
1132;4;8;0.5;10;0.071;0.30324999999999996;0.21399999999999997;[agree_agent agree_agent talk_agent neuro_agent e f g h i j];true;[1 1 2.63 2.81];[1 5.52 1 1];[3.11 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
1133;4;8;0.5;12;-0.357;-0.14275;-0.357;[know_agent agree_agent talk_agent crit_agent e f g h i j];true;[1 1 2.84 1];[4.16 1 1 1];[1 1 1 1];[0 0 0 0.21];[0.2 0.57 0.2 0.2]
1134;4;8;0.5;19;-0.214;0.035749999999999976;-0.14300000000000002;[talk_agent agree_agent neuro_agent neuro_agent e f g h i j];true;[1 2.69 1 1];[1 1 4.11 1];[3.74 1 1 3.6];[0 0 0 0];[0.2 0.2 0.2 0.2]
1135;4;8;0.5;22;0.214;0.35675;0.214;[know_agent crit_agent talk_agent agree_agent e f g h i j];true;[1 1 2.82 1];[5.16 1 1 1];[1 1 1 1];[0 0.56 0 0];[0.2 0.2 0.2 0.55]
1136;4;8;0.5;30;0.429;0.715;0.572;[agree_agent crit_agent agree_agent agree_agent e f g h i j];true;[3.55 3 1 3.02];[1 1 1 1];[1 1 1 1];[0 0 0.25 0];[0.2 0.2 0.2 0.2]
1137;4;8;0.5;23;-0.357;-0.16049999999999998;-0.5;[neuro_agent know_agent neuro_agent agree_agent e f g h i j];true;[1 3.8 1 1];[1 1 1 1];[2.27 1 5.04 1];[0 0 0 0];[0.2 0.2 0.2 0.7]
1138;4;8;0.5;17;0.571;0.64225;0.42799999999999994;[agree_agent agree_agent know_agent crit_agent e f g h i j];true;[2.85 2.68 1 1];[1 1 1 1];[1 1 1 1];[0 0 0 0.47];[0.2 0.2 0.76 0.2]
1139;4;8;0.5;19;-0.286;-0.30374999999999996;-0.5;[know_agent know_agent agree_agent agree_agent e f g h i j];true;[2.68 1 1 5.49];[1 1 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.55 0.69 0.2]
1140;4;8;0.5;21;0;0.125;-0.214;[crit_agent know_agent crit_agent talk_agent e f g h i j];true;[1 1 1 1];[1 1 4.15 1];[1 1 1 1];[0.43 0 0 0.22];[0.2 0.73 0.2 0.2]
1141;4;8;0.5;23;0.143;0.35724999999999996;0.21399999999999997;[crit_agent agree_agent neuro_agent neuro_agent e f g h i j];true;[1 1 1 5.71];[1 1 1 1];[1 2.12 2.39 1];[0.22 0 0 0];[0.2 0.2 0.2 0.2]
1142;4;8;0.5;26;0.286;0.58975;0.42899999999999994;[talk_agent crit_agent agree_agent crit_agent e f g h i j];true;[5.16 1 1 1];[1 1 2.74 1];[1 1 1 1];[0 0.51 0 0.41];[0.2 0.2 0.2 0.2]
1143;4;8;0.5;17;-0.357;-0.23224999999999998;-0.5;[crit_agent agree_agent agree_agent know_agent e f g h i j];true;[1 4.01 1 2.52];[1 1 1 1];[1 1 1 1];[0.53 0 0 0];[0.2 0.2 0.62 0.2]
1144;4;8;0.5;22;0.786;103.625;0.5720000000000001;[agree_agent talk_agent crit_agent know_agent e f g h i j];true;[1 1 1 4.59];[3.22 1 1 1];[1 1 1 1];[0 1.78 0 0];[0.2 0.2 0.95 0.2]
1145;4;8;0.5;24;-0.5;-0.41075;-0.786;[know_agent crit_agent know_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 3.99 1];[0 0.25 0 0];[0.75 0.2 0.2 0.98]
1146;4;8;0.5;24;-0.143;0.14275000000000002;-0.072;[talk_agent agree_agent know_agent crit_agent e f g h i j];true;[1 1 1 2.67];[5.26 1 1 1];[1 1 1 1];[0 0.24 0 0];[0.2 0.2 0.59 0.2]
1147;4;8;0.5;16;0.929;107.175;0.643;[know_agent crit_agent crit_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 1 1];[1.02 0 1.04 0.84];[0.2 0.73 0.2 0.2]
1148;4;8;0.5;13;0.5;0.7144999999999999;0.643;[talk_agent neuro_agent talk_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 3.52 5.4];[1 4.15 1 1];[0.41 0 0 0];[0.2 0.2 0.2 0.2]
1149;4;8;0.5;23;0.429;0.447;0.215;[know_agent crit_agent know_agent agree_agent e f g h i j];true;[1 1 2.69 1];[1 1 1 1];[1 1 1 1];[0 0 0 0.5];[0.52 0.84 0.2 0.2]
1150;4;8;0.5;27;0.429;0.715;0.572;[neuro_agent crit_agent talk_agent talk_agent e f g h i j];true;[1 1 1 1];[5.51 2.01 1 1];[1 1 1 6.2];[0 0 0.59 0];[0.2 0.2 0.2 0.2]
1151;4;8;0.5;14;0.071;0.196;-0.286;[talk_agent know_agent agree_agent agree_agent e f g h i j];true;[2.32 1 3.48 1];[1 2.66 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.88]
1153;4;8;0.5;16;-0.214;-0.16025;-0.571;[neuro_agent know_agent know_agent talk_agent e f g h i j];true;[1 1 1 1];[1 1 2.98 1];[1 4.82 1 1];[0 0 0 0];[0.79 0.2 0.2 0.54]
1152;4;8;0.5;13;-0.286;-0.179;-0.42899999999999994;[know_agent agree_agent neuro_agent talk_agent e f g h i j];true;[1 1 1 2.47];[1 3.8 1 1];[3.15 1 1 1];[0 0 0 0];[0.2 0.2 0.65 0.2]
1154;4;8;0.5;20;0;0.23199999999999998;0.143;[agree_agent talk_agent crit_agent talk_agent e f g h i j];true;[1 4.42 1 1];[3.65 1 1 3.17];[1 1 1 1];[0 0 0.4 0];[0.2 0.2 0.2 0.2]
1155;4;8;0.5;28;0;0.3395;0.286;[neuro_agent neuro_agent talk_agent agree_agent e f g h i j];true;[1 1 2.3 1];[2.68 1 1 1];[1 2.98 1 3.82];[0 0 0 0];[0.2 0.2 0.2 0.2]
1156;4;8;0.5;16;-0.143;0.12449999999999997;-0.072;[talk_agent crit_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 2.42 1];[1 1 1 2.19];[0.6 0 0 0];[0.2 0.55 0.2 0.2]
1157;4;8;0.5;18;-0.071;0.19674999999999998;0.14300000000000002;[neuro_agent crit_agent agree_agent agree_agent e f g h i j];true;[6.13 1 1 3.92];[1 1 1 1];[1 5.03 1 1];[0 0 0.39 0];[0.2 0.2 0.2 0.2]
1158;4;8;0.5;22;-0.357;-0.07125000000000004;-0.143;[agree_agent neuro_agent agree_agent agree_agent e f g h i j];true;[1 2.06 2.63 5.81];[1 1 1 1];[4.92 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
1159;4;8;0.5;23;0;0.035750000000000004;-0.357;[know_agent know_agent crit_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 1 1];[0 0.26 0 0];[0.51 0.2 0.57 0.74]
1160;4;8;0.5;11;-0.429;-0.19675000000000004;-0.28600000000000003;[talk_agent talk_agent agree_agent agree_agent e f g h i j];true;[2.44 1 3.43 1];[1 4.14 1 2.97];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
1161;4;8;0.5;30;0.286;0.50025;0.42899999999999994;[crit_agent talk_agent talk_agent crit_agent e f g h i j];true;[1 1 1 1];[1 4.63 3.74 1];[1 1 1 1];[0.47 0 0 0.33];[0.2 0.2 0.2 0.2]
1162;4;8;0.5;10;0.357;0.41075;0.143;[agree_agent know_agent agree_agent know_agent e f g h i j];true;[3.92 1 1 2.74];[1 1 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.7 0.68 0.2]
1163;4;8;0.5;19;0.5;0.768;0.429;[crit_agent crit_agent know_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 4.21 1];[0.93 0.22 0 0];[0.2 0.2 0.2 0.64]
1164;4;8;0.5;22;0.714;0.8567499999999999;0.7849999999999999;[crit_agent crit_agent neuro_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[2.96 1 1 1];[0 0.5 0.42 0.22];[0.2 0.2 0.2 0.2]
1165;4;8;0.5;18;0;0.1785;0;[talk_agent talk_agent crit_agent know_agent e f g h i j];true;[1 1 1 1];[2.89 2.08 1 1];[1 1 1 1];[0 0 0 0.29];[0.2 0.2 0.59 0.2]
1166;4;8;0.5;20;0.357;0.482;0.357;[crit_agent know_agent crit_agent agree_agent e f g h i j];true;[1 1 1 2.04];[1 1 1 1];[1 1 1 1];[0 0.21 0.64 0];[0.67 0.2 0.2 0.2]
1167;4;8;0.5;19;0.071;0.28550000000000003;-0.14300000000000002;[know_agent crit_agent talk_agent agree_agent e f g h i j];true;[1 1 5.63 1];[1 4.91 1 1];[1 1 1 1];[1.05 0 0 0];[0.2 0.2 0.2 0.75]
1168;4;8;0.5;14;-0.071;0.21475;0.14300000000000002;[agree_agent agree_agent agree_agent crit_agent e f g h i j];true;[2.92 1 3.43 4.88];[1 1 1 1];[1 1 1 1];[0 0.55 0 0];[0.2 0.2 0.2 0.2]
1169;4;8;0.5;13;0.429;0.58975;0.572;[crit_agent neuro_agent agree_agent agree_agent e f g h i j];true;[2.65 1 2.77 1];[1 1 1 1];[1 2.05 1 1];[0 0 0 0.26];[0.2 0.2 0.2 0.2]
1170;4;8;0.5;14;0;0;0;[know_agent know_agent talk_agent crit_agent e f g h i j];false;[1 1 1 1];[1 4.31 1 1];[1 1 1 1];[0 0 0 0.36];[0.62 0.2 0.87 0.2]
1171;4;8;0.5;18;-0.286;-0.125;-0.357;[neuro_agent talk_agent know_agent know_agent e f g h i j];true;[1 1 1 1];[1 5.95 1 1];[1 1 4.98 1];[0 0 0 0];[0.51 0.2 0.2 0.68]
1172;4;8;0.5;19;0.429;0.60775;0.358;[crit_agent know_agent talk_agent know_agent e f g h i j];true;[1 1 1 1];[3.33 1 1 1];[1 1 1 1];[0 0.4 0 0];[0.2 0.2 0.59 0.57]
1173;4;8;0.5;18;0.786;0.92875;0.786;[neuro_agent crit_agent agree_agent know_agent e f g h i j];true;[1 1 4.36 1];[1 1 1 1];[2.95 1 1 1];[0 0 0 0.78];[0.2 0.53 0.2 0.2]
1174;4;8;0.5;20;-0.357;-0.23199999999999998;-0.357;[talk_agent neuro_agent agree_agent neuro_agent e f g h i j];true;[1 3.89 1 1];[1 1 3.93 1];[2.8 1 1 3.82];[0 0 0 0];[0.2 0.2 0.2 0.2]
1175;4;8;0.5;26;0.286;0.55375;0.42899999999999994;[agree_agent neuro_agent talk_agent talk_agent e f g h i j];true;[1 5.05 1 1];[1 1 4.88 3.44];[3.22 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
1176;4;8;0.5;13;-0.286;-0.23249999999999998;-0.643;[agree_agent know_agent agree_agent know_agent e f g h i j];true;[6.77 2.67 1 1];[1 1 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.66 0.96]
1177;4;8;0.5;16;-0.071;-0.05325;-0.5;[know_agent talk_agent talk_agent know_agent e f g h i j];true;[1 1 1 1];[1 5.94 3.22 1];[1 1 1 1];[0 0 0 0];[0.89 0.2 0.2 0.55]
1178;4;8;0.5;18;-0.429;-0.14325;-0.215;[talk_agent talk_agent talk_agent talk_agent e f g h i j];true;[1 1 1 1];[3.69 3.65 3 5.35];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
1179;4;8;0.5;14;0.429;0.62525;0.5;[neuro_agent crit_agent crit_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 1 3.36];[0.72 0.73 0.47 0];[0.2 0.2 0.2 0.2]
1180;4;8;0.5;19;0.143;0.44675;0.286;[crit_agent talk_agent talk_agent agree_agent e f g h i j];true;[1 2.7 1 1];[3.6 1 2.94 1];[1 1 1 1];[0 0 0 0.57];[0.2 0.2 0.2 0.2]
1181;4;8;0.5;22;0.357;0.57125;0.5;[crit_agent talk_agent talk_agent neuro_agent e f g h i j];true;[1 1 1 1];[2.75 3.09 1 1];[1 1 2.92 1];[0 0 0 0.86];[0.2 0.2 0.2 0.2]
1182;4;8;0.5;14;-0.214;0.01824999999999999;-0.285;[know_agent crit_agent neuro_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 2.47 4.26 1];[0.21 0 0 0];[0.2 0.2 0.2 0.53]
1183;4;8;0.5;21;0;0.30375;0.214;[neuro_agent neuro_agent neuro_agent talk_agent e f g h i j];true;[1 1 1 1];[4.29 1 1 1];[1 2.79 2.26 5.36];[0 0 0 0];[0.2 0.2 0.2 0.2]
1184;4;8;0.5;17;0.286;0.3215;0;[crit_agent know_agent know_agent agree_agent e f g h i j];true;[3.26 1 1 1];[1 1 1 1];[1 1 1 1];[0 0.22 0 0];[0.2 0.2 0.54 0.82]
1185;4;8;0.5;20;0.429;0.7144999999999999;0.5;[talk_agent talk_agent crit_agent agree_agent e f g h i j];true;[1 1 1 4.43];[2.07 5.34 1 1];[1 1 1 1];[0 0 0.85 0];[0.2 0.2 0.2 0.2]
1186;4;8;0.5;15;-0.143;-0.07174999999999998;-0.286;[agree_agent talk_agent know_agent know_agent e f g h i j];true;[1 3.66 1 1];[1 1 3.59 1];[1 1 1 1];[0 0 0 0];[0.54 0.2 0.2 0.66]
1187;4;8;0.5;20;0.357;0.589;0.428;[neuro_agent talk_agent crit_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 2.16 1];[1 1 1 2.23];[0.36 0.29 0 0];[0.2 0.2 0.2 0.2]
1188;4;8;0.5;11;0.214;0.33899999999999997;0.14300000000000002;[talk_agent crit_agent know_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 5.15];[1 1 1 1];[0 0.52 0.39 0];[0.57 0.2 0.2 0.2]
1189;4;8;0.5;14;0;0.21399999999999997;0.071;[agree_agent neuro_agent agree_agent talk_agent e f g h i j];true;[3.03 4.36 1 1];[1 1 1 4.04];[1 1 5.44 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
1190;4;8;0.5;21;0.357;0.46424999999999994;0.143;[agree_agent know_agent know_agent talk_agent e f g h i j];true;[1 1 2.42 1];[1 2.08 1 1];[1 1 1 1];[0 0 0 0];[0.81 0.2 0.2 0.52]
1191;4;8;0.5;20;0.214;0.19625;-0.643;[agree_agent know_agent neuro_agent crit_agent e f g h i j];true;[1 3.44 1 1];[1 1 1 1];[1 1 3.19 1];[0.52 0 0 0];[0.2 0.2 0.2 0.94]
1192;4;8;0.5;21;0.143;0.26825;-0.07100000000000001;[crit_agent know_agent talk_agent talk_agent e f g h i j];true;[1 1 1 1];[3.02 3.21 1 1];[1 1 1 1];[0 0 0 0.42];[0.2 0.2 0.62 0.2]
1193;4;8;0.5;23;0.071;0.21399999999999997;0;[agree_agent know_agent agree_agent crit_agent e f g h i j];true;[1 2.4 4.04 1];[1 1 1 1];[1 1 1 1];[0.25 0 0 0];[0.2 0.2 0.2 0.65]
1194;4;8;0.5;19;0.143;0.393;0.286;[agree_agent agree_agent agree_agent talk_agent e f g h i j];true;[2.03 4.97 4.3 1];[1 1 1 3.91];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
1195;4;8;0.5;27;0.071;0.3745;0.285;[talk_agent talk_agent crit_agent crit_agent e f g h i j];true;[1 1 1 1];[1 4.24 3.2 1];[1 1 1 1];[0.59 0 0 0.44];[0.2 0.2 0.2 0.2]
1196;4;8;0.5;17;-0.429;-0.07175000000000004;-0.215;[agree_agent agree_agent talk_agent talk_agent e f g h i j];true;[1 1 2.88 3.53];[3.91 6.39 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.2]
1197;4;8;0.5;14;-0.357;-0.12475000000000003;-0.428;[neuro_agent know_agent neuro_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[3.61 4.13 2.94 1];[0 0 0 0];[0.2 0.2 0.2 0.64]
1198;4;8;0.5;20;-0.5;-0.26775000000000004;-0.357;[neuro_agent neuro_agent neuro_agent agree_agent e f g h i j];true;[1 1 3.21 1];[1 1 1 1];[5.06 2.76 1 3.08];[0 0 0 0];[0.2 0.2 0.2 0.2]
1199;4;8;0.5;15;-0.071;-0.053;-0.428;[crit_agent know_agent know_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 5.55 1 1];[0.34 0 0 0];[0.2 0.2 0.83 0.6]
1200;4;8;0.5;18;-0.286;0.017749999999999988;0;[talk_agent neuro_agent neuro_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 3.78 1 1];[2.2 1 5.48 3.84];[0 0 0 0];[0.2 0.2 0.2 0.2]
1201;4;8;0.5;33;0.143;0.21425;-0.28600000000000003;[neuro_agent know_agent agree_agent know_agent e f g h i j];true;[1 5.83 1 1];[1 1 1 1];[3.01 1 1 1];[0 0 0 0];[0.2 0.2 0.58 0.98]
1202;4;8;0.5;17;-0.143;0.16075000000000003;0;[agree_agent agree_agent agree_agent crit_agent e f g h i j];true;[2.78 1 2.46 3.9];[1 1 1 1];[1 1 1 1];[0 0.63 0 0];[0.2 0.2 0.2 0.2]
1203;4;8;0.5;14;-0.357;-0.08899999999999997;-0.357;[agree_agent know_agent agree_agent agree_agent e f g h i j];true;[1 3.71 5.47 3.21];[1 1 1 1];[1 1 1 1];[0 0 0 0];[0.58 0.2 0.2 0.2]
1204;4;8;0.5;22;0.357;0.625;0.286;[know_agent talk_agent neuro_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 4.52];[1 4.66 1 1];[0.34 0 0 0];[0.2 0.2 0.58 0.2]
1205;4;8;0.5;21;0.214;0.37449999999999994;-0.07199999999999998;[neuro_agent crit_agent talk_agent know_agent e f g h i j];true;[1 1 1 1];[3.41 1 1 1];[1 1 4.64 1];[0 0 0 0.52];[0.2 0.84 0.2 0.2]
1206;4;8;0.5;17;-0.429;-0.179;-0.358;[know_agent agree_agent crit_agent agree_agent e f g h i j];true;[4.12 1 2.55 1];[1 1 1 1];[1 1 1 1];[0 0 0 0.21];[0.2 0.53 0.2 0.2]
1207;4;8;0.5;48;1;1.107;0.714;[know_agent agree_agent crit_agent talk_agent e f g h i j];true;[4.08 1 1 1];[1 1 5.08 1];[1 1 1 1];[0 1.09 0 0];[0.2 0.2 0.2 0.73]
1208;4;8;0.5;28;0.714;0.8747499999999999;0.428;[know_agent crit_agent agree_agent crit_agent e f g h i j];true;[4.12 1 1 1];[1 1 1 1];[1 1 1 1];[0 0 0.95 0.82];[0.2 0.73 0.2 0.2]
1209;4;8;0.5;28;0.643;0.7322500000000001;0.42900000000000005;[know_agent crit_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 2.24 1 1];[0 0 0 0.89];[0.66 0.2 0.78 0.2]
1210;4;8;0.5;25;0.071;0.24974999999999997;0;[neuro_agent talk_agent crit_agent know_agent e f g h i j];true;[1 1 1 1];[1 3.51 1 1];[1 1 2.04 1];[0.59 0 0 0];[0.2 0.2 0.2 0.56]
1211;4;8;0.5;16;-0.071;0.16099999999999998;0;[crit_agent agree_agent neuro_agent talk_agent e f g h i j];true;[1 3.8 1 1];[4.22 1 1 1];[1 1 1 6.19];[0 0 0.44 0];[0.2 0.2 0.2 0.2]
1212;4;8;0.5;14;0;-0.14300000000000002;-0.643;[know_agent know_agent neuro_agent know_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[4.63 1 1 1];[0 0 0 0];[0.2 0.56 0.56 0.96]
1213;4;8;0.5;25;0.571;0.7494999999999999;0.6419999999999999;[neuro_agent talk_agent crit_agent neuro_agent e f g h i j];true;[1 1 1 1];[1 1 4.23 1];[2.98 1 1 2.26];[0 0.56 0 0];[0.2 0.2 0.2 0.2]
1214;4;8;0.5;21;0;0.125;-0.071;[talk_agent agree_agent talk_agent know_agent e f g h i j];true;[1 1 3.22 1];[4.98 2.33 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.59]
1215;4;8;0.5;21;-0.143;0.07125000000000001;0;[talk_agent talk_agent agree_agent crit_agent e f g h i j];true;[1 6.06 1 1];[3.1 1 4.7 1];[1 1 1 1];[0 0 0 0.23];[0.2 0.2 0.2 0.2]
1217;4;8;0.5;20;-0.071;0.16125;-0.21399999999999997;[talk_agent agree_agent agree_agent know_agent e f g h i j];true;[2.11 1 2.59 1];[1 1 1 2.12];[1 1 1 1];[0 0 0 0];[0.2 0.67 0.2 0.2]
1216;4;8;0.5;31;0;0;0;[agree_agent crit_agent agree_agent agree_agent e f g h i j];false;[4.46 3.52 1 2.79];[1 1 1 1];[1 1 1 1];[0 0 1.17 0];[0.2 0.2 0.2 0.2]
1218;4;8;0.5;16;0.214;0.428;0.285;[crit_agent crit_agent neuro_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[3.71 1 1 1];[0 0.31 0.36 0.86];[0.2 0.2 0.2 0.2]
1219;4;8;0.5;14;0.286;0.536;0.5;[neuro_agent crit_agent crit_agent crit_agent e f g h i j];true;[1 1 1 1];[1 1 1 1];[1 1 2.81 1];[0.83 0.27 0 0.56];[0.2 0.2 0.2 0.2]
1220;4;8;0.5;20;0.071;0.30325;0.21399999999999997;[agree_agent talk_agent neuro_agent neuro_agent e f g h i j];true;[1 4.44 1 1];[1 1 3.64 1];[3.38 1 1 2.22];[0 0 0 0];[0.2 0.2 0.2 0.2]
1221;4;8;0.5;34;0.571;0.9104999999999999;0.857;[talk_agent crit_agent neuro_agent crit_agent e f g h i j];true;[1 1 1 1];[4.74 1 1 1];[1 3.17 1 1];[0 0 0.3 0.54];[0.2 0.2 0.2 0.2]
1222;4;8;0.5;27;0;0.21425;0.071;[agree_agent neuro_agent know_agent neuro_agent e f g h i j];true;[1 1 1 3.56];[1 1 1 1];[1 6.53 3.09 1];[0 0 0 0];[0.56 0.2 0.2 0.2]
1223;4;8;0.5;16;-0.143;-0.0715;-0.143;[agree_agent know_agent crit_agent know_agent e f g h i j];true;[1 2.02 1 1];[1 1 1 1];[1 1 1 1];[0.25 0 0 0];[0.2 0.2 0.52 0.67]
1224;4;8;0.5;16;0;0.25;0;[know_agent talk_agent agree_agent agree_agent e f g h i j];true;[1 3.59 2.2 1];[8.22 1 1 1];[1 1 1 1];[0 0 0 0];[0.2 0.2 0.2 0.63]
